,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1444,28902322,0.5,False,De Baarsjes - Oud-West,52.37177,4.87368,Entire home/apt,2,1,1,6,115.0,28,30,True,0,0,5.0,False,57.5,3220,0.05,0.11,0.17,4.99,0.0,604.3835616438356
1445,28946381,0.8,False,Centrum-Oost,52.37405,4.9063,Private room,2,1,1,1,76.0,1,101,True,0,9,4.7,False,38.0,76,0.04,0.13,0.17,4.99,0.0297029702970297,431.48514851485146
1446,28946914,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36251,4.9411,Entire home/apt,2,1,1,6,120.0,3,101,True,0,0,5.0,True,60.0,360,0.07,0.13,0.18,4.99,0.0,600.0
1447,28970533,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37628,4.93929,Entire home/apt,2,1,1,21,469.0,1,101,True,14,0,4.36,True,234.5,469,0.09,0.24,0.26,10.99,0.6296296296296297,2787.5308641975307
1448,28983337,1.0,True,De Baarsjes - Oud-West,52.36034,4.86364,Entire home/apt,4,2,3,11,204.0,31,101,True,0,0,4.95,False,51.0,6324,0.09,0.22,0.24,4.99,0.0,1017.7397260273973
1449,29046160,1.0,True,De Baarsjes - Oud-West,52.36393,4.87508,Private room,2,1,2,10,189.0,4,31,True,4,1,4.84,False,94.5,756,0.08,0.13,0.11,4.99,0.059490084985835696,943.7252124645893
1450,29181440,0.57,False,De Pijp - Rivierenbuurt,52.35646,4.88986,Entire home/apt,7,4,3,13,300.0,3,12,True,0,0,5.0,True,42.88,900,0.13,0.29,0.21,4.99,0.0,1685.164383561644
1451,29251403,0.84,True,Centrum-Oost,52.36939,4.90386,Private room,2,1,1,1,81.0,3,90,True,5,5,4.54,True,40.5,243,0.04,0.12,0.16,4.99,0.29041095890410956,457.56164383561645
1452,29268359,0.91,True,Centrum-Oost,52.37032,4.90575,Private room,2,1,1,5,91.0,3,101,True,7,4,4.51,True,45.5,273,0.05,0.12,0.16,4.99,0.3088235294117647,500.69117647058823
1453,29275106,0.4,False,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,4,2,3,8,275.0,5,101,True,0,0,5.0,False,68.75,1375,0.08,0.19,0.24,4.99,0.054945054945054944,1442.3992673992675
1454,29302592,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36777,4.93385,Entire home/apt,6,3,3,13,419.0,1,101,True,9,5,3.97,True,69.8,419,0.11,0.16,0.24,10.99,0.5697674418604651,2617.1511627906975
1455,29304751,0.98,True,Oud-Noord,52.39666,4.91655,Entire home/apt,4,2,3,13,225.0,4,30,True,0,0,4.94,False,56.25,900,0.09,0.07,0.16,4.99,0.0,1125.0
1456,29335948,1.0,False,Slotervaart,52.34908,4.8416,Entire home/apt,2,1,1,7,149.0,6,101,True,0,1,5.0,False,74.5,894,0.07,0.12,0.18,4.99,0.0,745.0
1457,29350469,0.0,False,Noord-West,52.40865,4.92418,Entire home/apt,4,2,3,6,175.0,7,27,True,0,0,5.0,False,43.75,1225,0.06,0.24,0.23,4.99,0.1095890410958904,889.7260273972603
1458,29350903,0.83,False,De Pijp - Rivierenbuurt,52.35332,4.89381,Private room,2,1,2,6,120.0,3,101,True,2,1,4.7,True,60.0,360,0.06,0.21,0.2,4.99,0.3041095890410959,600.3972602739726
1459,29435883,1.0,False,Watergraafsmeer,52.35321,4.94144,Entire home/apt,4,2,3,4,130.0,4,101,True,0,0,5.0,False,32.5,520,0.04,0.18,0.17,4.99,0.0,755.4794520547945
1460,29456107,1.0,False,Oud-Noord,52.38813,4.90905,Entire home/apt,4,2,2,15,246.0,5,30,True,0,0,5.0,False,61.5,1230,0.09,0.15,0.3,4.99,0.019178082191780823,1220.4246575342465
1461,29477986,0.96,True,Centrum-Oost,52.3678,4.92339,Private room,2,1,1,11,116.0,3,101,True,2,7,4.97,False,58.0,348,0.07,0.14,0.21,4.99,0.021917808219178082,566.3013698630137
1462,29568363,0.76,True,Centrum-West,52.38285,4.88322,Private room,1,1,1,10,59.0,5,30,True,0,0,4.62,False,59.0,295,0.06,0.15,0.16,2.99,0.40821917808219177,285.43835616438355
1463,29578670,0.41,False,De Pijp - Rivierenbuurt,52.3571,4.88909,Entire home/apt,2,1,1,11,160.0,4,101,True,0,0,4.71,False,80.0,640,0.07,0.17,0.21,4.99,0.4136986301369863,800.0
1464,29668487,1.0,False,De Baarsjes - Oud-West,52.36203,4.87407,Entire home/apt,4,2,4,25,850.0,4,20,True,3,0,4.52,True,212.5,3400,0.13,0.18,0.29,10.99,0.049315068493150684,4891.095890410959
1465,29678104,0.54,False,Watergraafsmeer,52.35348,4.9451,Entire home/apt,3,2,1,7,129.0,4,60,True,0,0,4.86,False,43.0,516,0.05,0.12,0.17,4.99,0.0,645.2191780821918
1466,29678352,1.0,False,De Pijp - Rivierenbuurt,52.34257,4.89527,Entire home/apt,4,2,3,12,340.0,3,30,True,0,0,5.0,False,85.0,1020,0.13,0.21,0.25,4.99,0.0273972602739726,1700.0
1467,29705321,0.97,False,De Baarsjes - Oud-West,52.361416,4.86674,Private room,4,1,2,7,171.0,3,101,True,3,7,4.99,True,42.75,513,0.08,0.18,0.19,4.99,0.1780821917808219,853.4931506849315
1468,29730599,1.0,False,Watergraafsmeer,52.35645,4.93407,Entire home/apt,4,2,2,9,285.0,4,14,True,0,0,5.0,False,71.25,1140,0.06,0.2,0.3,4.99,0.0,1472.3972602739725
1469,29795660,1.0,False,Bos en Lommer,52.38092,4.86146,Entire home/apt,2,1,1,2,120.0,4,120,True,0,0,5.0,False,60.0,480,0.07,0.13,0.16,4.99,0.021917808219178082,617.3424657534247
1470,29845284,0.76,True,Centrum-West,52.38748,4.8882,Private room,2,1,2,7,115.0,3,101,True,3,3,4.97,True,57.5,345,0.07,0.13,0.17,4.99,0.1643835616438356,628.1917808219179
1471,29845425,0.64,False,Centrum-West,52.37767,4.8928,Private room,4,1,2,13,278.0,1,101,True,5,3,4.44,True,69.5,278,0.08,0.26,0.25,4.99,0.08974358974358974,1996.5384615384614
1472,29868977,1.0,True,Noord-Oost,52.40393,4.94149,Private room,3,1,2,2,86.0,3,14,True,1,5,4.89,False,28.67,258,0.05,0.11,0.16,4.99,0.25205479452054796,465.90410958904107
1473,29919168,1.0,True,Watergraafsmeer,52.353,4.93819,Private room,2,1,2,8,99.0,3,14,True,4,1,4.97,False,49.5,297,0.05,0.14,0.15,4.99,0.7534246575342466,549.4931506849315
1474,29919544,1.0,True,Watergraafsmeer,52.35229,4.93761,Private room,2,1,1,3,100.0,3,101,True,7,1,4.96,False,50.0,300,0.05,0.15,0.18,4.99,0.7342465753424657,527.7534246575342
1475,29953708,0.25,False,De Pijp - Rivierenbuurt,52.3578,4.90303,Entire home/apt,4,2,2,13,457.0,3,101,True,10,0,4.37,True,114.25,1371,0.08,0.29,0.22,10.99,0.2328767123287671,1783.150684931507
1476,29959998,0.0,False,De Pijp - Rivierenbuurt,52.34282,4.8952,Entire home/apt,2,1,2,4,130.0,20,101,True,0,0,5.0,False,65.0,2600,0.06,0.12,0.2,4.99,0.0958904109589041,650.0
1477,29961732,0.06,False,De Pijp - Rivierenbuurt,52.35477,4.89571,Entire home/apt,4,2,4,9,231.0,3,8,True,0,0,5.0,False,57.75,693,0.06,0.23,0.22,4.99,0.0,1253.4246575342465
1478,30030055,0.2,False,Oud-Oost,52.358418,4.924475,Entire home/apt,2,1,1,8,189.0,2,20,True,1,0,5.0,False,94.5,378,0.05,0.15,0.25,4.99,0.038461538461538464,945.0
1479,30041745,1.0,False,De Baarsjes - Oud-West,52.37002,4.85277,Private room,2,1,1,2,79.0,3,101,True,20,3,4.26,True,39.5,237,0.05,0.13,0.14,4.99,0.20192307692307693,472.59615384615387
1480,30042149,1.0,False,De Baarsjes - Oud-West,52.37039,4.85395,Private room,2,1,1,4,78.0,3,101,True,7,1,4.32,True,39.0,234,0.05,0.09,0.15,4.99,0.11538461538461539,471.3942307692308
1481,30100534,1.0,True,Oud-Oost,52.35981,4.91453,Private room,1,1,1,4,65.0,2,5,True,3,3,4.64,False,65.0,130,0.06,0.14,0.16,2.99,0.13636363636363635,325.0
1482,30108002,0.67,False,Noord-Oost,52.40935,4.92851,Entire home/apt,4,2,3,6,179.0,3,30,True,0,1,5.0,False,44.75,537,0.08,0.17,0.24,4.99,0.5205479452054794,917.054794520548
1483,30140860,0.55,False,Zuid,52.35372,4.87803,Private room,2,1,1,10,120.0,3,101,True,0,4,4.89,False,60.0,360,0.07,0.09,0.14,4.99,0.15789473684210525,614.9030470914128
1484,30141051,0.52,False,Zuid,52.35493,4.88012,Private room,2,1,1,9,108.0,3,31,True,1,2,4.89,False,54.0,324,0.07,0.15,0.16,4.99,0.013850415512465374,584.1828254847645
1485,30169743,0.63,False,Centrum-Oost,52.3712,4.911,Entire home/apt,6,3,3,30,757.0,1,101,True,19,1,3.57,True,126.2,757,0.09,0.29,0.29,10.99,0.6103896103896104,3567.9220779220777
1486,30202932,1.0,True,De Baarsjes - Oud-West,52.36639,4.8601,Private room,2,1,2,1,75.0,3,101,True,0,5,4.88,True,37.5,225,0.06,0.12,0.16,4.99,0.31955922865013775,375.3443526170799
1487,30251394,0.88,False,De Baarsjes - Oud-West,52.36489,4.86007,Entire home/apt,2,1,1,12,178.0,3,22,True,3,1,5.0,False,89.0,534,0.06,0.19,0.19,4.99,0.04657534246575343,780.8082191780821
1488,30261748,1.0,True,Oud-Oost,52.35585,4.9094,Private room,4,1,2,7,162.0,3,30,True,3,3,4.69,False,40.5,486,0.09,0.15,0.19,4.99,0.4301369863013699,905.1369863013699
1489,30264925,0.67,True,Centrum-West,52.37252,4.89583,Private room,2,1,1,9,136.0,2,101,True,4,4,4.71,True,68.0,272,0.05,0.16,0.15,4.99,0.2403846153846154,750.0
1490,30265278,1.0,True,Centrum-West,52.37106,4.89581,Private room,2,1,1,9,136.0,1,101,True,0,4,4.79,True,68.0,136,0.08,0.17,0.14,4.99,0.2524271844660194,750.0
1491,30282572,0.44,False,De Baarsjes - Oud-West,52.37284,4.87271,Entire home/apt,2,1,2,3,131.0,3,101,True,0,3,4.95,False,65.5,393,0.07,0.18,0.19,4.99,0.0,625.5479452054794
1492,30356862,0.85,False,Centrum-West,52.37318,4.88985,Entire home/apt,5,3,2,14,446.0,3,90,True,18,1,4.42,True,89.2,1338,0.11,0.2,0.28,10.99,0.8904109589041096,2327.1917808219177
1493,30359891,0.0,False,Zuid,52.35697,4.85934,Entire home/apt,4,2,2,7,195.0,4,30,True,1,0,4.92,False,48.75,780,0.06,0.15,0.21,4.99,0.00821917808219178,975.0
1494,30371430,0.68,False,Westerpark,52.37831,4.86941,Entire home/apt,3,2,1,3,120.0,3,101,True,6,0,4.67,False,40.0,360,0.07,0.17,0.2,4.99,0.01643835616438356,603.6986301369863
1495,30394912,0.52,False,Centrum-West,52.38075,4.88625,Private room,2,1,1,22,557.0,3,30,True,8,0,4.48,True,278.5,1671,0.1,0.17,0.36,10.99,0.030136986301369864,2343.8630136986303
1496,30395086,1.0,False,Oud-Noord,52.39706,4.90492,Entire home/apt,4,2,3,18,426.0,1,101,True,1,0,3.38,True,106.5,426,0.1,0.21,0.34,10.99,0.4767123287671233,2461.4520547945203
1497,30453053,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36422,4.93679,Entire home/apt,2,1,3,3,130.0,5,30,True,0,0,4.83,False,65.0,650,0.06,0.17,0.17,4.99,0.030136986301369864,682.3561643835617
1498,30456037,0.43,False,De Pijp - Rivierenbuurt,52.35276,4.89862,Entire home/apt,4,2,3,3,120.0,6,18,True,0,0,5.0,False,30.0,720,0.08,0.19,0.18,4.99,0.03561643835616438,696.027397260274
1499,30467382,0.24,False,Zuid,52.35438,4.86322,Entire home/apt,6,3,4,23,650.0,3,7,True,0,0,4.28,True,108.3,1950,0.13,0.27,0.3,10.99,0.04657534246575343,3273.2876712328766
1500,30505312,0.1,False,Oud-Noord,52.39614,4.91603,Entire home/apt,4,2,1,5,138.0,2,101,True,1,0,4.87,False,34.5,276,0.07,0.11,0.18,4.99,0.35294117647058826,740.0
1501,30551730,1.0,True,De Pijp - Rivierenbuurt,52.3544,4.88679,Private room,4,1,3,5,359.0,2,101,True,7,8,4.98,True,89.75,718,0.09,0.15,0.21,4.99,0.28846153846153844,1961.5384615384614
1502,30757070,1.0,False,Noord-Oost,52.38883,4.95662,Entire home/apt,4,2,5,7,177.0,3,30,True,0,0,4.82,True,44.25,531,0.08,0.16,0.19,4.99,0.0,885.0
1503,30762384,1.0,True,Centrum-Oost,52.37695,4.90782,Entire home/apt,4,2,2,8,274.0,1,101,True,10,5,4.87,True,68.5,274,0.05,0.29,0.25,4.99,0.9130434782608695,2868.641304347826
1504,30762441,0.92,True,Centrum-Oost,52.37847,4.90756,Entire home/apt,5,3,3,15,473.0,1,101,True,11,25,4.05,True,94.6,473,0.15,0.25,0.26,10.99,0.956989247311828,3439.8924731182797
1505,30765293,0.71,False,Noord-West,52.40417,4.91631,Entire home/apt,4,2,2,5,120.0,3,10,True,0,0,5.0,False,30.0,360,0.06,0.14,0.19,4.99,0.0,600.0
1506,30814294,0.96,False,De Baarsjes - Oud-West,52.36535,4.87496,Shared room,2,1,1,17,288.0,2,90,True,2,4,4.85,False,144.0,576,0.06,0.21,0.26,4.99,0.05521472392638037,1301.3803680981596
1507,30855167,0.4,False,Bos en Lommer,52.37944,4.85925,Entire home/apt,4,2,2,1,130.0,7,30,True,0,0,4.86,False,32.5,910,0.05,0.12,0.18,4.99,0.0,650.0
1508,30872076,0.0,False,De Pijp - Rivierenbuurt,52.35726,4.88758,Entire home/apt,2,1,1,7,150.0,4,25,True,7,0,4.72,False,75.0,600,0.07,0.09,0.18,4.99,0.7835616438356164,766.986301369863
1509,30901852,0.96,False,De Pijp - Rivierenbuurt,52.35161,4.89049,Entire home/apt,2,1,1,3,94.0,7,7,True,0,0,4.87,True,47.0,658,0.06,0.11,0.15,4.99,0.0,470.0
1510,30905786,0.78,True,Centrum-West,52.37317,4.88255,Hotel room,2,1,1,6,179.0,2,101,True,0,1,5.0,False,89.5,358,0.06,0.18,0.18,4.99,0.35502958579881655,1122.4704142011835
1511,30905979,0.68,True,Centrum-West,52.37372,4.88074,Hotel room,2,1,1,10,172.0,2,101,True,0,2,4.98,False,86.0,344,0.06,0.2,0.19,4.99,0.36901408450704226,1015.3521126760563
1512,30928188,0.88,True,Centrum-Oost,52.37557,4.92019,Entire home/apt,4,2,3,17,325.0,2,14,True,3,3,4.91,True,81.25,650,0.12,0.06,0.08,4.99,0.6440677966101694,1841.593220338983
1513,30933786,0.56,False,Westerpark,52.38236,4.86899,Entire home/apt,4,2,2,11,190.0,4,101,True,0,0,4.9,False,47.5,760,0.07,0.15,0.21,4.99,0.0,950.0
1514,30946085,1.0,False,Centrum-West,52.36847,4.8876,Entire home/apt,4,2,4,12,297.0,3,101,True,0,1,5.0,False,74.25,891,0.13,0.32,0.26,4.99,0.049315068493150684,2128.931506849315
1515,31050856,1.0,False,Westerpark,52.38319,4.876584,Entire home/apt,4,2,4,9,310.0,4,30,True,0,0,5.0,False,77.5,1240,0.05,0.2,0.22,4.99,0.0,1552.1917808219177
1516,31064558,0.71,True,Centrum-West,52.37615,4.892,Private room,3,1,2,1,108.0,2,101,True,2,5,4.83,True,36.0,216,0.07,0.16,0.19,4.99,0.3333333333333333,683.3333333333334
1517,31072230,0.93,True,Centrum-West,52.37202,4.88737,Private room,3,1,2,10,243.0,2,101,True,1,2,4.92,True,81.0,486,0.08,0.14,0.21,4.99,0.7692307692307693,1483.4615384615386
1518,31086086,0.79,False,Centrum-West,52.37139,4.87486,Entire home/apt,4,2,2,23,400.0,3,101,True,2,1,4.67,False,100.0,1200,0.08,0.18,0.25,10.99,0.12602739726027398,1784.7945205479452
1519,31095874,1.0,True,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2,4,16,500.0,1,101,True,0,3,4.55,True,125.0,500,0.1,0.31,0.33,10.99,0.0,2680.232558139535
1520,31100723,0.02,False,De Pijp - Rivierenbuurt,52.35666,4.89785,Entire home/apt,3,2,2,13,223.0,3,101,True,2,1,4.84,False,74.3,669,0.07,0.2,0.27,4.99,0.005494505494505495,1002.4725274725274
1521,31110035,0.0,False,Oud-Noord,52.38481,4.91342,Private room,2,1,1,7,122.0,1,30,True,4,2,4.92,False,61.0,122,0.04,0.15,0.17,4.99,0.71875,850.0
1522,31150995,1.0,False,Noord-West,52.41121,4.90171,Private room,4,1,2,8,286.0,3,101,True,14,0,4.86,False,71.5,858,0.09,0.23,0.31,4.99,0.12179487179487179,1466.6666666666667
1523,31164355,0.84,False,Zuid,52.35654,4.8591,Entire home/apt,4,2,4,16,250.0,3,14,True,0,1,5.0,False,62.5,750,0.14,0.25,0.21,4.99,0.0,1660.9315068493152
1524,31164874,1.0,False,IJburg - Zeeburgereiland,52.36193,4.97917,Entire home/apt,4,2,3,17,400.0,3,10,True,0,2,5.0,True,100.0,1200,0.03,0.13,0.27,10.99,0.0,2000.0
1525,31196431,0.83,True,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1,1,7,175.0,3,5,True,5,1,4.9,False,87.5,525,0.07,0.2,0.18,4.99,0.7616438356164383,813.5479452054794
1526,31234848,0.43,False,De Pijp - Rivierenbuurt,52.3446,4.90005,Entire home/apt,3,2,1,7,138.0,2,101,True,1,2,4.74,True,46.0,276,0.07,0.17,0.18,4.99,0.5789473684210527,697.3684210526316
1527,31352081,0.4,False,Centrum-West,52.38367,4.88812,Entire home/apt,4,2,2,16,480.0,3,35,True,0,0,4.46,True,120.0,1440,0.08,0.16,0.26,10.99,0.3232876712328767,2397.0
1528,31408508,0.83,False,De Baarsjes - Oud-West,52.36338,4.85958,Entire home/apt,4,2,2,10,194.0,2,101,True,0,0,5.0,False,48.5,388,0.09,0.22,0.2,4.99,0.4666666666666667,1380.0
1529,31536003,0.47,False,De Baarsjes - Oud-West,52.37241,4.86122,Entire home/apt,4,2,3,11,190.0,5,101,True,1,2,4.75,False,47.5,950,0.07,0.13,0.23,4.99,0.16986301369863013,955.8630136986301
1530,31559235,1.0,False,De Aker - Nieuw Sloten,52.34833,4.78987,Entire home/apt,4,2,2,5,165.0,3,101,True,0,0,5.0,True,41.25,495,0.08,0.21,0.14,4.99,0.0,825.0
1531,31561365,0.73,False,Oostelijk Havengebied - Indische Buurt,52.3774,4.94563,Entire home/apt,4,2,5,12,257.0,3,101,True,14,1,4.45,False,64.25,771,0.06,0.21,0.18,4.99,0.23835616438356164,867.4657534246576
1532,31582709,0.31,False,Zuid,52.36054,4.87621,Private room,4,1,2,15,357.0,4,-12,True,5,3,4.84,False,89.25,1428,0.05,0.12,0.25,4.99,0.10136986301369863,1803.013698630137
1533,31606186,1.0,False,Slotervaart,52.35043,4.84302,Entire home/apt,4,2,2,6,180.0,10,14,True,3,0,5.0,False,45.0,1800,0.07,0.23,0.21,4.99,0.019178082191780823,901.7808219178082
1534,31632004,0.21,False,Oud-Noord,52.39289,4.91633,Entire home/apt,6,3,6,13,230.0,3,101,True,0,0,5.0,False,38.34,690,0.06,0.22,0.19,4.99,0.0,1150.0
1535,31709186,0.77,False,De Pijp - Rivierenbuurt,52.35662,4.90323,Entire home/apt,2,1,1,13,338.0,3,100,True,0,2,4.92,False,169.0,1014,0.09,0.08,0.34,4.99,0.0,1748.835616438356
1536,31917406,0.92,False,Oostelijk Havengebied - Indische Buurt,52.37147,4.95043,Entire home/apt,2,1,1,6,150.0,3,10,True,14,0,4.5,False,75.0,450,0.06,0.2,0.17,4.99,0.4958904109589041,707.5342465753424
1537,31940174,0.88,False,Westerpark,52.37775,4.87055,Entire home/apt,2,1,1,5,160.0,3,10,True,0,2,5.0,False,80.0,480,0.08,0.17,0.17,4.99,0.0,800.8767123287671
1538,31942766,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37632,4.94322,Private room,2,1,2,8,163.0,3,14,True,5,0,5.0,True,81.5,489,0.07,0.16,0.26,4.99,0.03260869565217391,565.6521739130435
1539,31944927,0.72,False,Centrum-West,52.37674,4.89624,Hotel room,1,1,1,1,89.0,1,101,True,0,0,4.55,True,89.0,89,0.05,0.1,0.17,4.99,0.0,2157.5454545454545
1540,31944954,0.71,False,Centrum-West,52.37674,4.89624,Hotel room,2,1,1,9,219.0,1,101,True,0,0,4.17,True,109.5,219,0.06,0.11,0.25,4.99,0.0,2817.3636363636365
1541,31945032,0.48,False,Centrum-West,52.37674,4.89624,Hotel room,1,1,1,4,86.0,1,101,True,0,0,4.56,True,86.0,86,0.06,0.07,0.13,4.99,0.0,2141.4545454545455
1542,31945057,0.81,False,Zuid,52.36032,4.8784,Hotel room,1,1,1,2,62.0,1,101,True,0,0,4.57,True,62.0,62,0.05,0.14,0.14,2.99,0.0,9202.636363636364
1543,31945078,0.83,False,Zuid,52.36032,4.8784,Hotel room,1,1,1,1,67.0,1,101,True,0,0,3.7,True,67.0,67,0.05,0.1,0.16,2.99,0.0,9223.272727272728
1544,31945123,1.0,False,Centrum-West,52.37392,4.89635,Shared room,1,1,1,1,78.0,1,101,True,0,0,4.43,True,78.0,78,0.04,0.12,0.16,4.99,0.0,390.54545454545456
1545,31945182,0.72,False,Centrum-West,52.37392,4.89635,Private room,2,1,1,7,214.0,1,101,True,0,0,4.25,True,107.0,214,0.06,0.22,0.24,4.99,0.0,1534.1818181818182
1546,31945260,0.48,False,Centrum-West,52.37392,4.89635,Shared room,1,1,1,2,75.0,1,101,True,0,0,4.54,True,75.0,75,0.05,0.11,0.15,4.99,0.0,379.45454545454544
1547,31945342,0.57,False,Centrum-West,52.37392,4.89635,Private room,2,1,1,9,232.0,1,101,True,0,0,4.15,True,116.0,232,0.13,0.15,0.18,4.99,0.0,1534.1818181818182
1548,31948590,0.64,False,Oostelijk Havengebied - Indische Buurt,52.36385,4.93694,Entire home/apt,2,1,1,9,139.0,3,30,True,0,1,5.0,False,69.5,417,0.08,0.16,0.15,4.99,0.0,736.85303514377
1549,31979911,0.92,False,De Aker - Nieuw Sloten,52.350323,4.816838,Private room,4,1,2,10,190.0,1,109,True,3,0,4.61,True,47.5,190,0.09,0.18,0.25,4.99,0.5384615384615384,1288.75
1550,31997903,0.34,False,Zuid,52.35905,4.87695,Entire home/apt,7,4,5,22,600.0,4,101,True,0,0,4.6,True,85.7,2400,0.13,0.21,0.42,10.99,0.0027397260273972603,3000.0
1551,32067350,0.71,False,Centrum-West,52.37878,4.88724,Shared room,4,1,2,17,404.0,2,60,True,7,1,4.57,True,101.0,808,0.11,0.21,0.29,10.99,0.019178082191780823,1953.7397260273972
1552,32068256,1.0,True,Centrum-West,52.3736,4.88318,Private room,4,1,2,11,257.0,2,30,True,2,5,4.97,False,64.25,514,0.05,0.23,0.29,4.99,0.0,1490.0961538461538
1553,32090247,1.0,False,De Baarsjes - Oud-West,52.366,4.87464,Entire home/apt,2,1,1,12,252.0,3,101,True,4,0,5.0,False,126.0,756,0.07,0.19,0.2,4.99,0.010958904109589041,1196.1917808219177
1554,32135800,0.89,True,Oud-Noord,52.39368,4.92413,Private room,2,1,1,4,60.0,3,101,True,0,0,4.73,False,30.0,180,0.06,0.1,0.16,2.99,0.0,300.0
1555,32155043,0.43,False,De Pijp - Rivierenbuurt,52.35172,4.89283,Entire home/apt,2,1,1,6,174.0,3,101,True,8,1,4.94,False,87.0,522,0.09,0.22,0.19,4.99,0.10410958904109589,935.2054794520548
1556,32234104,0.6,False,Centrum-Oost,52.36596,4.90894,Entire home/apt,2,1,1,11,325.0,7,99,True,20,1,4.5,True,162.5,2275,0.05,0.26,0.24,4.99,0.9698630136986301,1319.109589041096
1557,32234160,0.52,False,Centrum-Oost,52.36451,4.90901,Entire home/apt,2,1,1,10,216.0,7,99,True,20,1,4.88,True,108.0,1512,0.05,0.13,0.19,4.99,0.9698630136986301,959.972602739726
1558,32234250,0.73,False,Centrum-Oost,52.36593,4.91038,Entire home/apt,2,1,1,14,312.0,7,99,True,20,0,4.67,True,156.0,2184,0.13,0.18,0.23,4.99,0.9671232876712329,1247.6438356164383
1559,32234486,1.0,False,Centrum-Oost,52.36477,4.90901,Entire home/apt,2,1,1,13,335.0,7,99,True,20,0,5.0,True,167.5,2345,0.04,0.26,0.17,4.99,0.958904109589041,1416.4657534246576
1560,32234583,1.0,False,Centrum-Oost,52.36386,4.9111,Entire home/apt,2,1,1,13,335.0,7,99,True,1,0,2.0,True,167.5,2345,0.06,0.18,0.26,4.99,0.821917808219178,1472.5753424657535
1561,32234666,0.6,False,Centrum-Oost,52.3647,4.9089,Entire home/apt,2,1,1,8,326.0,7,99,True,11,0,5.0,True,163.0,2282,0.15,0.11,0.32,4.99,0.9260273972602739,1256.5479452054794
1562,32235074,0.7,False,Centrum-Oost,52.36594,4.91037,Entire home/apt,4,2,2,16,470.0,7,99,True,16,0,4.59,True,117.5,3290,0.1,0.07,0.15,10.99,0.863013698630137,1875.3150684931506
1563,32235313,0.9,False,Centrum-Oost,52.36609,4.91069,Entire home/apt,6,3,3,29,816.0,7,99,True,6,0,3.24,True,136.0,5712,0.13,0.17,0.34,10.99,0.7698630136986301,3184.6301369863013
1564,32235358,0.71,False,Centrum-Oost,52.36418,4.91097,Entire home/apt,6,3,3,25,616.0,7,99,True,3,0,4.04,False,102.7,4312,0.12,0.21,0.25,10.99,0.7863013698630137,2288.4657534246576
1565,32235546,1.0,False,Centrum-Oost,52.36599,4.91033,Entire home/apt,4,2,2,20,457.0,7,99,True,10,1,4.71,True,114.25,3199,0.05,0.21,0.27,10.99,0.8164383561643835,1926.041095890411
1566,32284498,0.0,False,De Baarsjes - Oud-West,52.36505,4.85071,Entire home/apt,4,2,1,13,150.0,3,101,True,0,0,5.0,False,37.5,450,0.07,0.18,0.25,4.99,0.0,750.0
1567,32304359,1.0,False,IJburg - Zeeburgereiland,52.36253,4.97756,Entire home/apt,4,2,5,9,250.0,3,29,True,0,1,4.63,False,62.5,750,0.06,0.12,0.27,4.99,0.0958904109589041,1250.013698630137
1568,32325935,0.31,False,Zuid,52.3513,4.84865,Entire home/apt,4,2,2,8,200.0,2,101,True,0,0,4.84,False,50.0,400,0.08,0.2,0.21,4.99,0.0,1099.6168582375478
1569,32331255,0.0,False,IJburg - Zeeburgereiland,52.36195,4.98747,Entire home/apt,4,2,4,11,200.0,5,14,True,1,0,5.0,False,50.0,1000,0.08,0.18,0.25,4.99,0.16986301369863013,1000.0
1570,32371223,0.52,False,Centrum-Oost,52.36208,4.90865,Entire home/apt,2,1,1,1,80.0,14,101,True,0,0,5.0,False,40.0,1120,0.04,0.13,0.14,4.99,0.0,413.4931506849315
1571,32413659,1.0,True,Centrum-Oost,52.37426,4.90568,Entire home/apt,4,2,3,12,295.0,3,45,True,3,4,4.82,True,73.75,885,0.14,0.07,0.24,4.99,0.6084507042253521,1460.4929577464789
1572,32485135,1.0,True,De Baarsjes - Oud-West,52.36798,4.86633,Hotel room,2,1,1,1,150.0,1,101,True,29,71,4.85,True,75.0,150,0.07,0.18,0.17,4.99,1.0,1097.857142857143
1573,32488859,0.33,False,De Baarsjes - Oud-West,52.36312,4.8756,Entire home/apt,4,2,2,15,284.0,3,101,True,0,3,4.89,False,71.0,852,0.07,0.26,0.3,4.99,0.0,1358.6849315068494
1574,32541862,0.34,False,De Baarsjes - Oud-West,52.3687,4.86041,Private room,2,1,1,4,143.0,3,101,True,17,2,5.0,False,71.5,429,0.08,0.14,0.19,4.99,0.17307692307692307,553.7740384615385
